species,CXD_0801_FDSW210423161-1r,CXD_0802_FDSW210423162-1r,CXD_0803_FDSW210423163-1r,CXD_0804_FDSW210423164-1r,CXD_0805_FDSW210423165-1r,CXD_0807_FDSW210423167-1r,CXD_1001_FDSW210423173-1r,CXD_1003_FDSW210423175-1r,CXD_1004_FDSW210423176-1r,CXD_1007_FDSW210423179-1r,CXD_1009_FDSW210423181-1r,CXD_1015_FDSW210423187-1r,CXD_1201_FDSW210423188-1r,CXD_1202_FDSW210423189-1r,CXD_1203_FDSW210423190-1r,CXD_1213_FDSW210423200-1r,CXD_1214_FDSW210423201-1r,CXD_1215_FDSW210423202-1r,CXD_0204_FDSW210423206-1r,CXD_0209_FDSW210423211-1r,CXD_0210_FDSW210423212-1r,CXD_0213_FDSW210423215-1r,CXD_0214_FDSW210423216-1r,CXD_0215_FDSW210423217-1r,CXD_1401_FDSW210423218-1r,CXD_1402_FDSW210423219-1r,CXD_1408_FDSW210423225-1r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1415_FDSW210423232-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
Marasmarcha lunaedactyla,236.8156986,399.7116893,159.044546,303.4970386,155.2792002,197.0431547,430.3368811,359.6971809,199.3523656,159.1243131,257.4106204,193.6116216,796.7720719,499.9444019,538.6160693,271.0679576,233.2197829,177.6152545,368.0222143,178.0273803,170.036316,124.9938272,219.1903626,163.0454191,404.8094587,314.6706694,344.7408125,209.0754187,617.8897727,312.8972953,284.5669204,165.9239089,236.3055906,213.0417516,167.6351351,238.5978187
Marchantia polymorpha,87.17142281,135.0749846,35.64791549,99.93195172,74.91540362,39.1188616,77.97044537,37.39970689,40.71280706,26.27740951,44.82993951,64.97924286,65.52891806,70.78858788,79.16259231,45.60021716,56.1455033,49.09689962,40.89135715,44.50684509,69.21832335,51.20229067,20.80921164,43.84414631,60.87360281,77.52755624,45.76205476,14.12671748,37.2864518,43.77986848,105.5435996,56.59420149,43.60400779,28.13758983,19.08042188,26.34822538
Marmota marmota,75.54856643,19.29642638,32.90576814,43.18047297,24.51776846,99.97042409,13.49488477,8.799931032,33.69335757,32.11683384,47.72219367,34.47878192,10.42505515,13.27286023,9.313246154,41.80019906,33.11145067,20.21637043,35.0497347,30.14979828,18.05695392,25.60114533,27.74561552,20.55194358,9.131040421,0,56.43986753,39.55480894,61.25631367,78.54623462,4.007984794,46.30434667,119.5593762,75.03357289,68.14436385,90.75499852
Marthasterias glacialis,213.5699859,461.7359169,191.9503142,273.8875714,253.3502741,159.3731398,194.9261134,171.5986551,252.7001818,119.7081989,235.7187142,301.0262883,233.819094,330.3467435,291.8150462,273.601303,296.5634277,272.9210008,360.7201863,245.5055003,309.9777089,265.0471517,227.5140473,231.5518977,237.407051,199.1394092,353.8932235,244.3922124,239.6986187,229.2004879,316.6307987,307.4094126,239.1187524,280.0360131,207.1588661,165.4083038
Mastacembelus armatus,146.7385617,428.6563288,124.7677042,318.3017722,224.7462109,150.6800595,176.9329337,236.4981465,181.1017969,216.0587004,339.839864,340.8094982,177.2259375,200.5676657,220.4134923,453.4688262,489.4736185,303.2455565,302.3039618,284.2695267,282.892278,480.3979624,438.3807252,622.0388257,187.1863286,180.8976312,186.0990227,312.2004563,474.0706015,646.3968816,204.4072245,153.0615904,99.86724364,88.43242519,121.2969677,121.4945948
Mastobranchus sp. ST2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.06394197,0
Medicago arabica,15.98142751,24.80969106,16.45288407,17.27218919,32.69035794,20.28385416,43.48351761,41.7996724,40.71280706,29.19712167,62.18346448,31.82656793,50.63598214,79.63716137,37.25298462,58.26694415,77.73992765,50.54092608,46.7329796,58.86389189,60.18984639,72.28558682,77.68772346,73.98699689,15.2184007,44.08429668,48.81285841,31.07877845,57.26133669,36.05400933,8.015969588,38.58695556,53.45007406,25.45781937,46.33816742,29.27580598
Medicago truncatula,62.47285301,168.1545727,32.90576814,108.5680463,69.46701063,92.72619046,157.4403224,91.29928446,89.84895352,91.97093327,122.9208019,129.9584857,207.0118093,128.3043155,57.43168462,181.1341959,169.8761382,102.5258786,112.4512322,133.5205353,105.3322312,84.33318463,86.01140811,86.31816304,66.96096309,107.9305195,178.4720136,62.15755691,87.88949353,136.4901782,96.19163505,109.3297074,50.63691227,50.91563875,62.69281474,64.40677315
Medioppia subpectinata,4.35857114,0,0,1.233727799,5.448392991,1.448846726,22.49147462,31.89974999,0,7.299280418,0,0,154.8865336,82.58668587,93.13246154,2.533345398,4.318884869,0,74.48068623,0,1.50474616,7.529748627,9.710965432,5.480518288,62.39544288,25.84251875,6.101607301,0,0,0,37.40785808,0,0,0,0,0
Megachile ligniseca,26.15142684,1.37831617,0,7.402366794,9.534687734,4.346540178,232.4119045,266.1979137,26.67390808,5.839424335,11.56901665,2.652213994,747.6253833,399.6605691,319.7547846,43.06687176,25.91330922,41.87676732,157.7238061,5.742818721,13.54271544,24.09519561,11.09824621,56.17531246,161.3150474,50.16488933,9.152410952,0,5.326635972,0,145.6234475,1.286231852,4.219742689,0,6.814436385,0
Megachile willughbiella,2.905714094,30.32295574,2.742147345,19.73964478,40.86294743,11.59077381,59.97726567,46.19963792,16.84667878,39.41611426,49.16832075,18.56549796,72.97538602,44.24286743,38.80519231,58.26694415,23.03405264,47.65287316,49.65379082,34.45691232,36.11390783,27.10709506,43.00570406,50.69479417,9.131040421,19.7619261,6.101607301,15.53938923,17.31156691,20.60229105,25.38390369,15.43478222,30.94477972,24.11793414,29.98352009,36.59475747
Megalobrama amblycephala,4.35857114,2.75663234,0,3.701183397,9.534687734,8.693080355,50.98067582,1.099991379,5.615559595,2.919712167,10.12288957,15.91328396,26.80728466,17.69714697,6.20883077,12.66672699,31.67182238,11.55221168,24.82689541,30.14979828,16.55220776,58.73203929,56.87851182,47.95453502,10.65288049,4.560444484,10.67781278,9.888702235,6.658294964,7.725859143,2.671989863,2.572463704,5.626323585,5.359540921,2.725774554,11.71032239
Meganola albula,132.2099913,198.4775285,360.5923759,172.7218919,138.9340213,311.5020461,181.4312286,216.6983017,182.5056868,544.5263192,227.0419517,282.4607904,396.1520955,333.296268,507.5719154,255.8678852,279.2878882,223.8241012,267.2542271,206.7414739,186.5885238,171.6782687,140.1153584,197.2986584,289.1496133,193.0588165,248.6404975,176.5839685,238.3669597,218.8993424,161.6553867,262.3912978,132.2186043,133.988523,109.0309822,141.987659
Melanaphis sacchari,5.811428187,9.648213189,9.597515708,12.33727799,8.172589486,15.93731398,1.499431642,2.199982758,5.615559595,1.459856084,7.230635405,14.58717697,4.467880777,4.424286743,1.552207692,3.800018097,4.318884869,2.888052919,5.84162245,15.79275148,3.009492319,6.023798902,6.93640388,10.96103658,4.565520211,4.560444484,13.72861643,7.06335874,2.663317986,2.575286381,1.335994931,11.57608667,0,1.33988523,0,1.463790299
Melanargia galathea,13.07571342,0,39.76113651,17.27218919,17.70727722,13.03962053,0,0,9.827229291,11.67884867,11.56901665,9.28274898,4.467880777,2.949524495,3.104415385,7.600036193,35.99070724,7.220132297,8.762433674,30.14979828,111.3512158,183.7258665,194.2193086,101.3895883,1.52184007,15.20148161,61.01607301,26.84076321,231.7086648,131.3396054,1.335994931,12.86231852,0,5.359540921,5.451549108,5.855161195
Melanopsichium pennsylvanicum,7.264285234,12.40484553,4.113221018,12.33727799,5.448392991,10.14192708,8.99658985,7.699939653,9.827229291,7.299280418,7.230635405,6.630534985,8.935761554,13.27286023,6.20883077,3.800018097,14.3962829,7.220132297,10.22283929,8.614228081,4.514238479,3.011899451,2.774561552,8.220777433,13.69656063,6.080592646,27.45723285,8.476030487,10.65327194,10.30114552,13.35994931,15.43478222,8.439485378,5.359540921,10.90309822,8.782741793
Melanothamnus japonicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.87128119,27.36266691,0,0,0,0,0,0,0,0,0,0
Meleagris gallopavo,174.3428456,169.5328889,72.66690465,132.0088745,83.08799311,82.58426337,169.4357755,257.3979827,110.907302,94.89064544,198.1194101,119.3496297,254.6692043,163.6986095,167.6384308,131.7339607,158.3591119,166.0630428,148.9613725,156.4918101,117.3702005,155.1128217,144.2772007,186.3376218,112.6161652,65.36637094,147.963977,105.9503811,74.5729036,83.69680738,80.15969588,289.4021667,46.41716958,62.97460582,64.05570202,42.44991866
Meles meles,270.2314107,217.7739548,425.0328385,392.3254401,348.6971514,423.063244,410.8442698,609.395224,297.6246585,583.9424335,341.2859911,312.9612513,449.7666649,414.4081916,762.133977,510.4690977,554.2568916,505.4092608,427.8988444,255.5554331,982.5992423,521.058605,468.9009023,563.1232541,951.1500439,465.1653374,457.6205476,200.5993882,275.6534115,294.8702906,356.7106467,331.8478178,210.9871344,205.0024402,173.0866842,165.4083038
Melinaea marsaeus,7.264285234,13.7831617,21.93717876,24.67455598,42.22504568,18.83500744,76.47101372,32.99974137,30.88557777,27.73726559,31.81479578,66.30534985,37.23233981,23.59619596,31.04415385,36.73350827,37.43033553,37.54468795,27.74770664,34.45691232,31.59966935,21.08329616,30.52017707,31.51298016,19.78392091,19.7619261,21.35562555,32.4914502,219.7237338,105.5867416,20.03992397,16.72101408,23.91187524,22.77804891,13.62887277,24.88443508
Melinaea menophilus,58.11428187,117.1568744,102.8305254,119.6715965,81.72589486,56.50502231,76.47101372,109.9991379,87.04117372,162.0440253,164.8584872,148.5239837,128.0792489,69.31382564,176.9516769,347.0683195,208.746102,67.86924359,108.0700153,91.88509953,165.5220776,49.69634094,33.29473862,104.1298475,272.4093726,135.2931864,80.84629674,28.25343496,110.5276964,139.0654646,317.9667936,185.2173867,60.48297854,38.85667168,43.61239286,48.30507986
Melitaea cinxia,520.1228228,449.3310714,475.7625644,428.1035463,414.0778673,444.7959448,394.3505218,373.9970689,381.8580524,382.4822939,590.019849,594.0959347,451.2559585,460.1258213,408.2306231,549.7359513,662.2290133,732.1214149,546.191699,1124.156765,969.0565268,933.6888298,735.2588113,938.5387569,424.5933796,393.7183738,916.766497,442.1662571,474.0706015,394.0188163,492.9821296,657.2644764,286.9425028,300.1342916,340.7218193,276.6563665
Mellicta athalia,65.37856711,89.59055104,109.6858938,102.3994073,76.27750187,104.3169643,64.47556059,101.1992069,81.42561412,137.2264719,101.2288957,108.7407738,53.61456932,56.04096541,107.1023308,239.4011401,155.4798553,59.20508484,109.5304209,176.5916757,329.539409,896.0400866,602.0798568,527.4998853,115.6598453,106.4103713,173.8958081,46.61816768,83.89451655,82.40916419,280.5589356,173.6413,81.58169199,75.03357289,70.87013841,49.76887016
Melolontha melolontha,0,0,0,0,12.25888423,0,0,5.499956895,0,5.839424335,0,3.978320991,2.978587185,19.17190922,6.20883077,26.60012668,31.67182238,25.99247627,103.6887985,10.04993276,55.67560791,102.4045813,59.65307337,226.0713794,267.8438524,86.64844521,24.4064292,2.825343496,2.663317986,3.862929571,2.671989863,2.572463704,59.07639764,17.41850799,20.44330916,111.2480627
Melosira sp.,0,0,0,0,0,0,0,17.59986206,0,0,0,0,64.03962447,82.58668587,27.93973846,54.46692605,74.86067107,34.65663503,0,0,0,39.15469286,26.35833474,0,0,0,0,0,0,0,0,0,0,0,0,0
Membranipora membranacea,5.811428187,0,1.371073673,1.233727799,5.448392991,18.83500744,20.99204298,6.599948274,2.807779797,2.919712167,7.230635405,5.304427988,41.70022058,16.22238472,3.104415385,12.66672699,5.758513159,14.44026459,51.11419643,10.04993276,9.028476958,12.0475978,6.93640388,23.29220273,6.087360281,4.560444484,0,5.650686992,6.658294964,12.8764319,0,0,18.28555165,5.359540921,8.177323662,10.24653209
Mercurialis annua,14.52857047,22.05305872,23.30825243,14.80473359,23.15567021,7.244233629,34.48692776,20.8998362,26.67390808,4.379568251,15.90739789,34.47878192,20.85011029,33.91953169,13.96986923,43.06687176,35.99070724,54.87300546,27.74770664,30.14979828,25.58068471,24.09519561,34.6820194,26.03246187,31.95864147,7.600740807,27.45723285,50.85618292,23.96986187,19.31464786,29.39188849,21.86594148,23.91187524,45.55609783,12.26598549,20.49306418
Mesocyclops edax,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949524495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesoligia furuncula,18.88714161,31.70127191,13.71073673,18.50591699,19.06937547,40.56770832,52.48010746,45.09964654,40.71280706,24.81755342,36.15317702,50.39206589,29.78587185,30.9700072,31.04415385,65.86698034,53.26624672,34.65663503,18.98527296,34.45691232,30.09492319,15.05949725,18.03465009,28.77272101,25.87128119,19.7619261,25.93183103,35.3167937,62.58797267,88.84738014,37.40785808,32.1557963,25.31845613,33.49713076,29.98352009,36.59475747
Meta bourneti,95.88856509,46.86274977,113.7991148,41.94674517,65.38071589,214.4293154,58.47783402,30.79975861,67.38671514,129.9271914,104.1211498,55.69649388,40.21092699,94.38478385,246.8010231,139.3339969,105.0928652,77.97742881,54.03500766,116.2920791,61.69459255,60.23798902,113.7570236,73.98699689,50.22072232,30.40296323,125.0829497,46.61816768,75.90456259,52.79337081,21.3759189,231.5217334,21.09871344,38.85667168,31.34640737,17.56548359
Metadesmolaimus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.8030818,0,0,0,0,0,0,0,0,0,0,0,0,0
Metarhizium brunneum,11.62285637,19.29642638,13.71073673,9.869822392,38.13875093,26.07924107,26.98976955,58.29954309,32.28946767,49.63510684,39.04543119,31.82656793,29.78587185,23.59619596,18.62649231,11.40005429,24.47368093,37.54468795,30.66851786,17.22845616,25.58068471,15.05949725,24.97105397,23.29220273,19.78392091,18.24177794,24.4064292,46.61816768,35.95479281,15.45171829,21.3759189,12.86231852,30.94477972,33.49713076,21.80619643,61.47919255
Metschnikowia aff. pulcherrima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552207692,0,0,0,5.84162245,0,6.018984639,10.54164808,11.09824621,34.2532393,18.26208084,7.600740807,1.525401825,0,0,0,0,0,0,0,0,0
Metschnikowia bicuspidata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110388716,0,0,0,0,0,0,0,0,0,0,0,0
Microctonus brassicae,168.5314174,13.7831617,12.33966305,49.34911196,111.6920563,11.59077381,67.47442387,24.19981034,12.63500909,7.299280418,36.15317702,27.84824694,113.186313,70.78858788,31.04415385,39.26685367,30.23219409,44.76482024,52.57460205,17.22845616,22.5711924,33.13089396,24.97105397,19.18181401,21.30576098,86.64844521,24.4064292,9.888702235,35.95479281,18.02700467,1054.100001,25.72463704,16.87897076,29.47747506,20.44330916,20.49306418
Micromonas commoda,79.90713757,99.23876423,54.84294691,77.72485134,73.55330537,57.95386903,121.453963,115.4990948,95.46451311,56.93438726,86.76762486,92.8274898,131.0578361,131.25384,77.61038462,86.13374353,74.86067107,131.4064078,105.1492041,70.34952933,61.69459255,87.34508408,104.0460582,116.4610136,68.48280316,82.08800072,82.37169856,69.22091565,70.57792662,68.2450891,89.5116604,72.02898371,85.80143467,87.09253996,73.59591296,93.68257912
Micropterix aruncella,232.4571275,110.2652936,311.2337237,165.3195251,129.3993335,143.4358259,112.4573731,104.499181,92.65673331,229.1974051,75.19860821,17.23939096,145.950772,95.85954609,144.3553154,22.80010858,46.06810527,77.97742881,99.30758164,73.22093869,55.67560791,18.07139671,13.87280776,65.76621946,100.4414446,173.2968904,45.76205476,8.476030487,18.6432259,7.725859143,161.6553867,82.31883853,8.439485378,14.73873753,20.44330916,14.63790299
Millerozyma farinosa,0,0,0,0,0,0,13.49488477,144.0988706,2.807779797,10.21899259,30.3686687,58.34870787,25.31799107,26.54572046,91.58025385,301.4681023,231.7801547,142.9586195,16.06446174,21.5355702,185.0837776,150.5949725,196.9938702,63.02596032,3.04368014,6.080592646,7.627009126,11.30137398,1.331658993,2.575286381,2.671989863,0,0,0,1.362887277,1.463790299
Miltochrista miniata,66.83142415,95.10381572,86.37764138,92.52958493,69.46701063,85.48195683,83.96817193,65.99948274,77.21394443,83.21179677,144.6127081,127.3062717,90.84690913,89.9604971,128.8332385,200.1342864,197.2290757,127.0743284,109.5304209,145.0061727,161.0078391,176.1961179,536.8776603,195.9285288,106.5288049,86.64844521,173.8958081,331.9778608,258.3418446,359.2524501,639.9415721,173.6413,686.4114774,518.5355841,647.3714566,584.0523292
Mimas tiliae,13.07571342,16.53979404,69.9247573,17.27218919,20.43147371,24.63039434,4.498294925,10.99991379,12.63500909,30.65697776,17.35352497,10.60885598,4.467880777,20.64667147,10.86545385,13.93339969,8.637769739,17.32831751,7.302028062,2.87140936,12.03796928,16.56544698,29.1328963,5.480518288,3.04368014,13.68133345,7.627009126,24.01541971,263.6684806,114.600244,5.343979725,12.86231852,40.79084599,34.83701599,29.98352009,23.42064478
Mimumesa dahlbomi,210.6642718,136.4533008,456.567533,268.9526602,242.4534881,473.7728794,172.4346388,177.098612,273.7585302,798.5412778,135.9359456,107.4146668,120.632781,179.9209942,533.9594462,160.8674328,274.9690034,166.0630428,134.3573163,55.99248253,331.0441551,109.93433,67.97675803,94.53894047,531.1221845,338.99304,880.1568532,40.96748069,49.27138274,46.35515486,435.5343476,882.3550505,119.5593762,139.3480639,168.9980224,92.21878882
Minidiscus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.64750095,0,0,0
Minidiscus spinulatus,1.452857047,0,1.371073673,0,1.362098248,1.448846726,2.998863283,9.899922411,4.211669696,16.05841692,18.79965205,23.86992595,0,2.949524495,6.20883077,22.80010858,11.51702632,4.332079378,1.460405612,1.43570468,1.50474616,10.54164808,6.93640388,2.740259144,1.52184007,6.080592646,1.525401825,12.71404573,15.97990791,24.46522062,0,6.43115926,57.66981675,57.6150649,44.97528014,48.30507986
Minidiscus spinulosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.13161793,18.75839322,29.98352009,0
Minidiscus trioculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.50529434,34.83701599,0,0
Mirounga leonina,7.264285234,22.05305872,16.45288407,12.33727799,16.34517897,8.693080355,119.9545313,83.5993448,50.54003635,35.03654601,53.506702,34.47878192,77.4432668,79.63716137,35.70077693,39.26685367,56.1455033,66.42521713,29.20811225,41.63543573,52.66611559,45.17849176,43.00570406,41.10388716,21.30576098,25.84251875,39.66044746,25.42809146,26.63317986,24.46522062,38.74385301,46.30434667,9.846066274,16.07862276,20.44330916,20.49306418
Misopates orontium,18.88714161,17.91811021,23.30825243,11.10355019,13.62098248,26.07924107,49.48124417,41.7996724,40.71280706,21.89784125,34.70704994,58.34870787,40.21092699,47.19239192,37.25298462,48.13356256,69.10215791,34.65663503,18.98527296,27.27838892,25.58068471,43.67254204,33.29473862,20.55194358,15.2184007,22.80222242,36.60964381,45.20549593,51.93470072,59.23158676,34.73586821,27.01086889,57.66981675,33.49713076,50.42682925,49.76887016
Mizuhopecten yessoensis,4.35857114,17.91811021,9.597515708,29.60946718,4.086294743,4.346540178,4.498294925,4.399965516,0,4.379568251,7.230635405,6.630534985,7.446467961,8.848573486,4.656623077,3.800018097,17.27553948,8.664158757,5.84162245,7.178523401,7.523730798,12.0475978,2.774561552,12.33116615,0,7.600740807,1.525401825,4.238015244,5.326635972,10.30114552,1.335994931,9.003622964,0,2.67977046,1.362887277,1.463790299
Molossus molossus,17.43428456,13.7831617,2.742147345,38.24556177,31.3282597,4.346540178,14.99431642,9.899922411,7.019449493,0,0,0,16.38222952,5.89904899,4.656623077,0,1.43962829,0,10.22283929,1.43570468,0,1.505949725,1.387280776,1.370129572,18.26208084,54.72533381,7.627009126,2.825343496,0,0,57.44778205,1.286231852,0,0,0,0
Molothrus ater,4.35857114,4.13494851,2.742147345,1.233727799,13.62098248,8.693080355,25.49033791,7.699939653,5.615559595,2.919712167,4.338381243,5.304427988,55.10386291,42.76810518,1.552207692,3.800018097,11.51702632,25.99247627,46.7329796,7.178523401,3.009492319,22.58924588,15.26008854,21.92207315,0,6.080592646,1.525401825,4.238015244,2.663317986,14.1640751,0,2.572463704,5.626323585,9.379196612,8.177323662,11.71032239
Monomorium pharaonis,75.54856643,141.9665655,30.1636208,123.3727799,32.69035794,27.52808779,40.48465432,10.99991379,21.05834848,10.21899259,18.79965205,10.60885598,52.12527573,41.29334293,49.67064616,20.26676318,25.91330922,21.66039689,43.81216837,11.48563744,22.5711924,21.08329616,6.93640388,24.6623323,24.34944112,22.80222242,57.96526936,14.12671748,9.32161295,19.31464786,30.72788342,28.29710074,12.65922807,6.699426151,12.26598549,7.318951494
Monopterus albus,36.32142617,4.13494851,15.0818104,11.10355019,5.448392991,26.07924107,2.998863283,1.099991379,5.615559595,13.13870475,1.446127081,5.304427988,2.978587185,5.89904899,1.552207692,0,1.43962829,0,1.460405612,0,1.50474616,1.505949725,0,0,0,0,0,1.412671748,1.331658993,1.28764319,0,3.858695556,0,0,0,0
Morone saxatilis,26.15142684,55.13264679,19.19503142,20.97337258,32.69035794,24.63039434,23.99090627,40.69968102,28.07779797,35.03654601,44.82993951,50.39206589,34.25375262,45.71762968,49.67064616,73.46701654,61.90401646,46.2088467,27.74770664,38.76402636,43.63763863,21.08329616,24.97105397,41.10388716,24.34944112,38.00370404,19.83022373,48.03083943,71.90958562,60.51922995,24.04790876,27.01086889,35.16452241,44.2162126,47.7010547,86.36362763
Morus notabilis,8.717142281,17.91811021,27.42147345,9.869822392,12.25888423,18.83500744,22.49147462,6.599948274,11.23111919,20.43798517,2.892254162,22.54381895,26.80728466,33.91953169,23.28311539,45.60021716,24.47368093,50.54092608,26.28730102,30.14979828,19.56170008,25.60114533,29.1328963,41.10388716,18.26208084,22.80222242,25.93183103,26.84076321,18.6432259,33.47872295,17.36793411,21.86594148,15.47238986,18.75839322,14.99176005,8.782741793
Mugil cephalus,29.05714094,79.94233785,95.97515708,57.98520655,35.41455444,46.36309523,5.997726567,21.99982758,30.88557777,65.69352376,14.46127081,14.58717697,77.4432668,23.59619596,58.98389231,10.13338159,18.71516777,17.32831751,55.49541327,21.5355702,84.26578494,3.011899451,4.161842328,21.92207315,86.744884,19.7619261,27.45723285,2.825343496,6.658294964,10.30114552,14.69594424,20.57970963,0,2.67977046,0,0
Mus caroli,278.948553,345.9573586,82.26442036,313.366861,256.0744706,160.8219866,265.3994006,207.8983706,105.2917424,74.45266027,137.3820727,68.95756385,284.4550761,181.3957565,335.2768616,65.86698034,166.9968816,128.5183549,146.0405612,107.677851,114.3607081,46.68444149,45.78026561,108.2402362,202.4047293,349.6340771,91.52410952,21.19007622,38.61811079,19.31464786,412.8224338,73.31521556,25.31845613,20.09827845,21.80619643,11.71032239
Mus musculus,1275.608487,1381.072802,1305.262136,1264.570994,2082.648221,1851.626116,3525.163789,3739.970689,2257.454957,2837.960227,2070.85398,2303.447854,2917.526147,2647.198234,2228.970246,2435.8116,2807.275165,2522.714225,2904.746763,2169.349772,1927.579831,2644.447718,2670.515494,3426.69406,1955.56449,1964.031425,2748.774089,1774.315715,1960.202038,2012.586307,1923.832701,1866.322417,1998.751454,2043.324976,1910.767962,1806.317229
Musa acuminata,53.75571073,49.61938211,86.37764138,30.84319498,49.03553692,78.2377232,80.96930865,251.8980258,75.81005453,128.4673354,73.75248113,92.8274898,64.03962447,141.5771758,299.5760846,214.0676861,192.9101908,140.0705666,129.9760995,221.0985207,558.2608252,287.6363976,220.5776434,156.1947712,127.8345659,152.0148161,291.3517486,77.69694614,57.26133669,55.36865719,77.48770601,360.1449186,87.20801557,66.99426151,844.9901118,87.82741793
Myodes glareolus,4.35857114,6.891580849,24.67932611,12.33727799,5.448392991,14.48846726,5.997726567,1.099991379,2.807779797,33.57668992,2.892254162,0,5.957174369,2.949524495,23.28311539,1.266672699,8.637769739,7.220132297,1.460405612,7.178523401,0,0,0,1.370129572,6.087360281,9.120888969,6.101607301,0,3.994976979,0,6.679974656,10.28985482,0,0,0,0
Myopa tessellatipennis,90.0771369,39.97116893,53.47187323,43.18047297,64.01861764,104.3169643,91.46533014,179.2985948,61.77115554,129.9271914,111.3517852,91.5013828,122.1220746,115.0314553,150.5641462,167.2007963,166.9968816,85.19756111,106.6096097,198.1272459,114.3607081,204.8091627,289.9416822,191.8181401,66.96096309,83.60814888,237.9626847,337.6285478,135.8292173,238.2139902,57.44778205,117.0470985,84.39485378,93.79196612,65.4185893,68.79814404
Myripristis murdjan,177.2485597,121.2918229,146.704883,123.3727799,125.3130388,110.1123512,322.377803,246.3980689,154.4278889,293.4310728,187.9965205,143.2195557,201.054635,228.5881484,223.5179077,121.6005791,152.6005987,206.4957837,179.6298903,123.4706025,120.3796928,159.6306709,162.3118508,168.5259374,305.8898541,139.8536309,242.5388902,137.0291595,315.6031813,117.1755303,154.975412,119.6195622,149.097575,155.4266867,132.2000659,166.8720941
Mythimna albipuncta,281.8542671,516.8685637,1414.94803,632.9023609,362.3181339,441.8982514,383.8545003,302.4976292,487.1497948,437.9568251,452.6377763,346.1139262,424.4486738,421.7820028,866.1318924,302.734775,318.157852,476.5287316,449.8049286,341.6977139,332.5489013,240.9519561,227.5140473,335.6817452,491.5543427,448.4437076,387.4520636,186.4726707,221.0553928,158.3801124,277.8869457,322.8441948,73.14220661,80.39311381,110.3938694,140.5238687
Mythimna ferrago,819.4113744,1161.920531,222.113935,767.378691,599.323229,220.2247023,1925.270228,815.0936118,693.52161,308.0296337,919.7368235,298.3740743,1754.387852,1163.587413,2120.315708,606.7362228,561.455033,720.5692033,1399.068577,446.5041555,501.0804712,533.1062028,328.7855439,1039.928345,1862.732246,521.4108194,999.1381955,139.854503,270.3267756,194.4341218,435.5343476,217.373183,111.1198908,136.6682935,122.6598549,134.6687075
Mythimna impura,313.8171221,432.7912773,456.567533,491.023664,320.0930882,428.8586309,284.8920119,316.7975171,258.3157414,675.9133667,523.4980033,322.2440003,254.6692043,300.8514985,779.2082616,382.5351551,329.6748784,540.0658958,268.7146327,506.8037521,334.0536474,274.08285,916.992593,323.350579,1135.292692,272.1065209,416.4346983,1212.07236,432.7891727,695.3273229,809.6129284,549.2210008,250.3713995,320.23257,502.9054052,245.9167702
Mytilinidion resinicola,4.35857114,6.891580849,4.113221018,3.701183397,1.362098248,7.244233629,5.997726567,7.699939653,8.423339392,5.839424335,5.784508324,18.56549796,14.89293592,1.474762248,6.20883077,40.53352637,25.91330922,12.99623813,8.762433674,12.92134212,30.09492319,28.61304478,31.90745785,24.6623323,0,7.600740807,1.525401825,19.77740447,27.96483885,72.10801867,6.679974656,5.144927408,12.65922807,5.359540921,2.725774554,2.927580598
Myxocyprinus asiaticus,10.16999933,26.18800723,13.71073673,9.869822392,6.810491238,4.346540178,4.498294925,4.399965516,7.019449493,11.67884867,5.784508324,18.56549796,4.467880777,7.373811238,15.52207692,19.00009048,21.59442435,14.44026459,14.60405612,5.742818721,3.009492319,6.023798902,8.323684656,1.370129572,15.2184007,12.16118529,24.4064292,12.71404573,15.97990791,5.150572762,9.351964519,12.86231852,4.219742689,1.33988523,2.725774554,7.318951494
Nannochloropsis gaditana,11.62285637,0,0,0,10.89678598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.717391112,0,0,0,0
